,id,level_durability,red,orange,yellow,green,blue,white,purple
602,603,sharpness +1,90,50,50,80,40,0,0
602,603,sharpness +2,90,50,50,80,50,0,0
602,603,sharpness +3,90,50,50,80,60,0,0
602,603,sharpness +4,90,50,50,80,70,0,0
602,603,sharpness +5,90,50,50,80,80,0,0
603,604,base,70,50,50,80,50,0,0
603,604,sharpness +1,70,50,50,80,60,0,0
603,604,sharpness +2,70,50,50,80,70,0,0
603,604,sharpness +3,70,50,50,80,80,0,0
603,604,sharpness +4,70,50,50,80,90,0,0
603,604,sharpness +5,70,50,50,80,100,0,0
604,605,base,60,60,20,150,60,0,0
604,605,sharpness +1,60,60,20,150,70,0,0
604,605,sharpness +2,60,60,20,150,80,0,0
604,605,sharpness +3,60,60,20,150,90,0,0
604,605,sharpness +4,60,60,20,150,90,10,0
604,605,sharpness +5,60,60,20,150,90,20,0
605,606,base,120,120,40,50,70,0,0
605,606,sharpness +1,120,120,40,50,70,0,0
605,606,sharpness +2,120,120,40,50,70,0,0
605,606,sharpness +3,120,120,40,50,70,0,0
605,606,sharpness +4,120,120,40,50,70,0,0
605,606,sharpness +5,120,120,40,50,70,0,0
606,607,base,110,120,40,50,80,0,0
606,607,sharpness +1,110,120,40,50,80,0,0
606,607,sharpness +2,110,120,40,50,80,0,0
606,607,sharpness +3,110,120,40,50,80,0,0
606,607,sharpness +4,110,120,40,50,80,0,0
606,607,sharpness +5,110,120,40,50,80,0,0
607,608,base,70,70,30,30,0,0,0
607,608,sharpness +1,70,70,30,40,0,0,0
607,608,sharpness +2,70,70,30,50,0,0,0
607,608,sharpness +3,70,70,30,60,0,0,0
607,608,sharpness +4,70,70,30,70,0,0,0
607,608,sharpness +5,70,70,30,80,0,0,0
608,609,base,80,50,80,40,0,0,0
608,609,sharpness +1,80,50,80,50,0,0,0
608,609,sharpness +2,80,50,80,60,0,0,0
608,609,sharpness +3,80,50,80,70,0,0,0
608,609,sharpness +4,80,50,80,80,0,0,0
608,609,sharpness +5,80,50,80,90,0,0,0
609,610,base,70,50,80,50,0,0,0
609,610,sharpness +1,70,50,80,60,0,0,0
609,610,sharpness +2,70,50,80,70,0,0,0
609,610,sharpness +3,70,50,80,80,0,0,0
609,610,sharpness +4,70,50,80,90,0,0,0
609,610,sharpness +5,70,50,80,100,0,0,0
610,611,base,110,50,50,80,10,0,0
610,611,sharpness +1,110,50,50,80,20,0,0
610,611,sharpness +2,110,50,50,80,30,0,0
610,611,sharpness +3,110,50,50,80,40,0,0
610,611,sharpness +4,110,50,50,80,50,0,0
610,611,sharpness +5,110,50,50,80,60,0,0
611,612,base,100,50,50,80,20,0,0
611,612,sharpness +1,100,50,50,80,30,0,0
611,612,sharpness +2,100,50,50,80,40,0,0
611,612,sharpness +3,100,50,50,80,50,0,0
611,612,sharpness +4,100,50,50,80,60,0,0
611,612,sharpness +5,100,50,50,80,70,0,0
612,613,base,100,60,60,100,30,0,0
612,613,sharpness +1,100,60,60,100,40,0,0
612,613,sharpness +2,100,60,60,100,50,0,0
612,613,sharpness +3,100,60,60,100,50,10,0
612,613,sharpness +4,100,60,60,100,50,20,0
612,613,sharpness +5,100,60,60,100,50,30,0
613,614,base,60,50,80,60,0,0,0
613,614,sharpness +1,60,50,80,70,0,0,0
613,614,sharpness +2,60,50,80,80,0,0,0
613,614,sharpness +3,60,50,80,90,0,0,0
613,614,sharpness +4,60,50,80,100,0,0,0
613,614,sharpness +5,60,50,80,110,0,0,0
614,615,base,90,50,80,80,0,0,0
614,615,sharpness +1,90,50,80,90,0,0,0
614,615,sharpness +2,90,50,80,100,0,0,0
614,615,sharpness +3,90,50,80,100,10,0,0
614,615,sharpness +4,90,50,80,100,20,0,0
614,615,sharpness +5,90,50,80,100,30,0,0
615,616,base,110,50,50,80,10,0,0
615,616,sharpness +1,110,50,50,80,20,0,0
615,616,sharpness +2,110,50,50,80,30,0,0
615,616,sharpness +3,110,50,50,80,40,0,0
615,616,sharpness +4,110,50,50,80,50,0,0
615,616,sharpness +5,110,50,50,80,60,0,0
616,617,base,110,60,80,80,20,0,0
616,617,sharpness +1,110,60,80,80,30,0,0
616,617,sharpness +2,110,60,80,80,40,0,0
616,617,sharpness +3,110,60,80,80,50,0,0
616,617,sharpness +4,110,60,80,80,50,10,0
616,617,sharpness +5,110,60,80,80,50,20,0
617,618,base,80,50,60,120,40,0,0
617,618,sharpness +1,80,50,60,120,50,0,0
617,618,sharpness +2,80,50,60,120,50,10,0
617,618,sharpness +3,80,50,60,120,50,20,0
617,618,sharpness +4,80,50,60,120,50,30,0
617,618,sharpness +5,80,50,60,120,50,40,0
618,619,base,70,50,80,50,0,0,0
618,619,sharpness +1,70,50,80,60,0,0,0
618,619,sharpness +2,70,50,80,70,0,0,0
618,619,sharpness +3,70,50,80,80,0,0,0
618,619,sharpness +4,70,50,80,90,0,0,0
618,619,sharpness +5,70,50,80,100,0,0,0
619,620,base,100,50,50,80,20,0,0
619,620,sharpness +1,100,50,50,80,30,0,0
619,620,sharpness +2,100,50,50,80,40,0,0
619,620,sharpness +3,100,50,50,80,50,0,0
619,620,sharpness +4,100,50,50,80,60,0,0
619,620,sharpness +5,100,50,50,80,70,0,0
620,621,base,90,50,50,80,30,0,0
620,621,sharpness +1,90,50,50,80,40,0,0
620,621,sharpness +2,90,50,50,80,50,0,0
620,621,sharpness +3,90,50,50,80,60,0,0
620,621,sharpness +4,90,50,50,80,70,0,0
620,621,sharpness +5,90,50,50,80,80,0,0
621,622,base,80,60,60,100,50,0,0
621,622,sharpness +1,80,60,60,100,60,0,0
621,622,sharpness +2,80,60,60,100,70,0,0
621,622,sharpness +3,80,60,60,100,70,10,0
621,622,sharpness +4,80,60,60,100,70,20,0
621,622,sharpness +5,80,60,60,100,70,30,0
622,623,base,60,70,30,40,0,0,0
622,623,sharpness +1,60,70,30,50,0,0,0
622,623,sharpness +2,60,70,30,60,0,0,0
622,623,sharpness +3,60,70,30,70,0,0,0
622,623,sharpness +4,60,70,30,80,0,0,0
622,623,sharpness +5,60,70,30,90,0,0,0
623,624,base,70,50,80,50,0,0,0
623,624,sharpness +1,70,50,80,60,0,0,0
623,624,sharpness +2,70,50,80,70,0,0,0
623,624,sharpness +3,70,50,80,80,0,0,0
623,624,sharpness +4,70,50,80,90,0,0,0
623,624,sharpness +5,70,50,80,100,0,0,0
624,625,base,60,50,80,60,0,0,0
624,625,sharpness +1,60,50,80,70,0,0,0
624,625,sharpness +2,60,50,80,80,0,0,0
624,625,sharpness +3,60,50,80,90,0,0,0
624,625,sharpness +4,60,50,80,100,0,0,0
624,625,sharpness +5,60,50,80,110,0,0,0
625,626,base,100,50,80,70,0,0,0
625,626,sharpness +1,100,50,80,80,0,0,0
625,626,sharpness +2,100,50,80,90,0,0,0
625,626,sharpness +3,100,50,80,100,0,0,0
625,626,sharpness +4,100,50,80,100,10,0,0
625,626,sharpness +5,100,50,80,100,20,0,0
626,627,base,110,50,50,80,10,0,0
626,627,sharpness +1,110,50,50,80,20,0,0
626,627,sharpness +2,110,50,50,80,30,0,0
626,627,sharpness +3,110,50,50,80,40,0,0
626,627,sharpness +4,110,50,50,80,50,0,0
626,627,sharpness +5,110,50,50,80,60,0,0
627,628,base,110,60,80,80,20,0,0
627,628,sharpness +1,110,60,80,80,30,0,0
627,628,sharpness +2,110,60,80,80,40,0,0
627,628,sharpness +3,110,60,80,80,50,0,0
627,628,sharpness +4,110,60,80,80,50,10,0
627,628,sharpness +5,110,60,80,80,50,20,0
628,629,base,50,50,80,70,0,0,0
628,629,sharpness +1,50,50,80,80,0,0,0
628,629,sharpness +2,50,50,80,90,0,0,0
628,629,sharpness +3,50,50,80,100,0,0,0
628,629,sharpness +4,50,50,80,110,0,0,0
628,629,sharpness +5,50,50,80,120,0,0,0
629,630,base,100,50,50,80,20,0,0
629,630,sharpness +1,100,50,50,80,30,0,0
629,630,sharpness +2,100,50,50,80,40,0,0
629,630,sharpness +3,100,50,50,80,50,0,0
629,630,sharpness +4,100,50,50,80,60,0,0
629,630,sharpness +5,100,50,50,80,70,0,0
630,631,base,80,50,50,80,40,0,0
630,631,sharpness +1,80,50,50,80,50,0,0
630,631,sharpness +2,80,50,50,80,60,0,0
630,631,sharpness +3,80,50,50,80,70,0,0
630,631,sharpness +4,80,50,50,80,80,0,0
630,631,sharpness +5,80,50,50,80,90,0,0
631,632,base,130,30,60,80,40,10,0
631,632,sharpness +1,130,30,60,80,40,20,0
631,632,sharpness +2,130,30,60,80,40,30,0
631,632,sharpness +3,130,30,60,80,40,40,0
631,632,sharpness +4,130,30,60,80,40,50,0
631,632,sharpness +5,130,30,60,80,40,60,0
632,633,base,100,60,40,0,0,0,0
632,633,sharpness +1,100,60,50,0,0,0,0
632,633,sharpness +2,100,60,60,0,0,0,0
632,633,sharpness +3,100,60,70,0,0,0,0
632,633,sharpness +4,100,60,80,0,0,0,0
632,633,sharpness +5,100,60,80,10,0,0,0
633,634,base,80,50,70,0,0,0,0
633,634,sharpness +1,80,50,80,0,0,0,0
633,634,sharpness +2,80,50,80,10,0,0,0
633,634,sharpness +3,80,50,80,20,0,0,0
633,634,sharpness +4,80,50,80,30,0,0,0
633,634,sharpness +5,80,50,80,40,0,0,0
634,635,base,80,50,50,20,0,0,0
634,635,sharpness +1,80,50,50,30,0,0,0
634,635,sharpness +2,80,50,50,40,0,0,0
634,635,sharpness +3,80,50,50,50,0,0,0
634,635,sharpness +4,80,50,50,60,0,0,0
634,635,sharpness +5,80,50,50,70,0,0,0
635,636,base,120,70,30,30,0,0,0
635,636,sharpness +1,120,70,30,40,0,0,0
635,636,sharpness +2,120,70,30,50,0,0,0
635,636,sharpness +3,120,70,30,60,0,0,0
635,636,sharpness +4,120,70,30,70,0,0,0
635,636,sharpness +5,120,70,30,80,0,0,0
636,637,base,110,70,30,40,0,0,0
636,637,sharpness +1,110,70,30,50,0,0,0
636,637,sharpness +2,110,70,30,60,0,0,0
636,637,sharpness +3,110,70,30,70,0,0,0
636,637,sharpness +4,110,70,30,80,0,0,0
636,637,sharpness +5,110,70,30,90,0,0,0
637,638,base,140,70,30,60,0,0,0
637,638,sharpness +1,140,70,30,70,0,0,0
637,638,sharpness +2,140,70,30,80,0,0,0
637,638,sharpness +3,140,70,30,90,0,0,0
637,638,sharpness +4,140,70,30,100,0,0,0
637,638,sharpness +5,140,70,30,100,10,0,0
638,639,base,100,100,40,40,20,0,0
638,639,sharpness +1,100,100,40,40,30,0,0
638,639,sharpness +2,100,100,40,40,40,0,0
638,639,sharpness +3,100,100,40,40,50,0,0
638,639,sharpness +4,100,100,40,40,60,0,0
638,639,sharpness +5,100,100,40,40,70,0,0
639,640,base,100,120,40,50,40,0,0
639,640,sharpness +1,100,120,40,50,50,0,0
639,640,sharpness +2,100,120,40,50,60,0,0
639,640,sharpness +3,100,120,40,50,70,0,0
639,640,sharpness +4,100,120,40,50,80,0,0
639,640,sharpness +5,100,120,40,50,90,0,0
640,641,base,100,100,40,40,20,0,0
640,641,sharpness +1,100,100,40,40,30,0,0
640,641,sharpness +2,100,100,40,40,40,0,0
640,641,sharpness +3,100,100,40,40,50,0,0
640,641,sharpness +4,100,100,40,40,60,0,0
640,641,sharpness +5,100,100,40,40,70,0,0
641,642,base,60,120,80,60,30,0,0
641,642,sharpness +1,60,120,80,60,30,10,0
641,642,sharpness +2,60,120,80,60,30,20,0
641,642,sharpness +3,60,120,80,60,30,30,0
641,642,sharpness +4,60,120,80,60,30,40,0
641,642,sharpness +5,60,120,80,60,30,50,0
642,643,base,90,50,50,10,0,0,0
642,643,sharpness +1,90,50,50,20,0,0,0
642,643,sharpness +2,90,50,50,30,0,0,0
642,643,sharpness +3,90,50,50,40,0,0,0
642,643,sharpness +4,90,50,50,50,0,0,0
642,643,sharpness +5,90,50,50,60,0,0,0
643,644,base,110,70,30,40,0,0,0
643,644,sharpness +1,110,70,30,50,0,0,0
643,644,sharpness +2,110,70,30,60,0,0,0
643,644,sharpness +3,110,70,30,70,0,0,0
643,644,sharpness +4,110,70,30,80,0,0,0
643,644,sharpness +5,110,70,30,90,0,0,0
644,645,base,90,70,30,60,0,0,0
644,645,sharpness +1,90,70,30,70,0,0,0
644,645,sharpness +2,90,70,30,80,0,0,0
644,645,sharpness +3,90,70,30,90,0,0,0
644,645,sharpness +4,90,70,30,100,0,0,0
644,645,sharpness +5,90,70,30,110,0,0,0
645,646,base,130,70,30,70,0,0,0
645,646,sharpness +1,130,70,30,80,0,0,0
645,646,sharpness +2,130,70,30,90,0,0,0
645,646,sharpness +3,130,70,30,100,0,0,0
645,646,sharpness +4,130,70,30,100,10,0,0
645,646,sharpness +5,130,70,30,100,20,0,0
646,647,base,110,50,50,80,10,0,0
646,647,sharpness +1,110,50,50,80,20,0,0
646,647,sharpness +2,110,50,50,80,30,0,0
646,647,sharpness +3,110,50,50,80,40,0,0
646,647,sharpness +4,110,50,50,80,50,0,0
646,647,sharpness +5,110,50,50,80,60,0,0
647,648,base,90,120,40,50,50,0,0
647,648,sharpness +1,90,120,40,50,60,0,0
647,648,sharpness +2,90,120,40,50,70,0,0
647,648,sharpness +3,90,120,40,50,80,0,0
647,648,sharpness +4,90,120,40,50,90,0,0
647,648,sharpness +5,90,120,40,50,100,0,0
648,649,base,120,70,30,30,0,0,0
648,649,sharpness +1,120,70,30,40,0,0,0
648,649,sharpness +2,120,70,30,50,0,0,0
648,649,sharpness +3,120,70,30,60,0,0,0
648,649,sharpness +4,120,70,30,70,0,0,0
648,649,sharpness +5,120,70,30,80,0,0,0
649,650,base,110,70,30,40,0,0,0
649,650,sharpness +1,110,70,30,50,0,0,0
649,650,sharpness +2,110,70,30,60,0,0,0
649,650,sharpness +3,110,70,30,70,0,0,0
649,650,sharpness +4,110,70,30,80,0,0,0
649,650,sharpness +5,110,70,30,90,0,0,0
650,651,base,140,70,30,60,0,0,0
650,651,sharpness +1,140,70,30,70,0,0,0
650,651,sharpness +2,140,70,30,80,0,0,0
650,651,sharpness +3,140,70,30,90,0,0,0
650,651,sharpness +4,140,70,30,100,0,0,0
650,651,sharpness +5,140,70,30,100,10,0,0
651,652,base,100,100,40,40,20,0,0
651,652,sharpness +1,100,100,40,40,30,0,0
651,652,sharpness +2,100,100,40,40,40,0,0
651,652,sharpness +3,100,100,40,40,50,0,0
651,652,sharpness +4,100,100,40,40,60,0,0
651,652,sharpness +5,100,100,40,40,70,0,0
652,653,base,150,100,30,30,40,0,0
652,653,sharpness +1,150,100,30,30,50,0,0
652,653,sharpness +2,150,100,30,30,60,0,0
652,653,sharpness +3,150,100,30,30,60,10,0
652,653,sharpness +4,150,100,30,30,60,20,0
652,653,sharpness +5,150,100,30,30,60,30,0
653,654,base,140,110,40,40,20,0,0
653,654,sharpness +1,140,110,40,40,30,0,0
653,654,sharpness +2,140,110,40,40,40,0,0
653,654,sharpness +3,140,110,40,40,50,0,0
653,654,sharpness +4,140,110,40,40,50,10,0
653,654,sharpness +5,140,110,40,40,50,20,0
654,655,base,200,70,20,20,40,0,0
654,655,sharpness +1,200,70,20,20,50,0,0
654,655,sharpness +2,200,70,20,20,50,10,0
654,655,sharpness +3,200,70,20,20,50,20,0
654,655,sharpness +4,200,70,20,20,50,30,0
654,655,sharpness +5,200,70,20,20,50,40,0
655,656,base,80,50,50,20,0,0,0
655,656,sharpness +1,80,50,50,30,0,0,0
655,656,sharpness +2,80,50,50,40,0,0,0
655,656,sharpness +3,80,50,50,50,0,0,0
655,656,sharpness +4,80,50,50,60,0,0,0
655,656,sharpness +5,80,50,50,70,0,0,0
656,657,base,110,70,30,40,0,0,0
656,657,sharpness +1,110,70,30,50,0,0,0
656,657,sharpness +2,110,70,30,60,0,0,0
656,657,sharpness +3,110,70,30,70,0,0,0
656,657,sharpness +4,110,70,30,80,0,0,0
656,657,sharpness +5,110,70,30,90,0,0,0
657,658,base,90,70,30,60,0,0,0
657,658,sharpness +1,90,70,30,70,0,0,0
657,658,sharpness +2,90,70,30,80,0,0,0
657,658,sharpness +3,90,70,30,90,0,0,0
657,658,sharpness +4,90,70,30,100,0,0,0
657,658,sharpness +5,90,70,30,110,0,0,0
658,659,base,120,70,30,80,0,0,0
658,659,sharpness +1,120,70,30,90,0,0,0
658,659,sharpness +2,120,70,30,100,0,0,0
658,659,sharpness +3,120,70,30,100,10,0,0
658,659,sharpness +4,120,70,30,100,20,0,0
658,659,sharpness +5,120,70,30,100,30,0,0
659,660,base,100,50,50,80,20,0,0
659,660,sharpness +1,100,50,50,80,30,0,0
659,660,sharpness +2,100,50,50,80,40,0,0
659,660,sharpness +3,100,50,50,80,50,0,0
659,660,sharpness +4,100,50,50,80,60,0,0
659,660,sharpness +5,100,50,50,80,70,0,0
660,661,base,120,70,30,100,30,0,0
660,661,sharpness +1,120,70,30,100,40,0,0
660,661,sharpness +2,120,70,30,100,50,0,0
660,661,sharpness +3,120,70,30,100,60,0,0
660,661,sharpness +4,120,70,30,100,70,0,0
660,661,sharpness +5,120,70,30,100,80,0,0
661,662,base,120,70,30,30,0,0,0
661,662,sharpness +1,120,70,30,40,0,0,0
661,662,sharpness +2,120,70,30,50,0,0,0
661,662,sharpness +3,120,70,30,60,0,0,0
661,662,sharpness +4,120,70,30,70,0,0,0
661,662,sharpness +5,120,70,30,80,0,0,0
662,663,base,110,70,30,40,0,0,0
662,663,sharpness +1,110,70,30,50,0,0,0
662,663,sharpness +2,110,70,30,60,0,0,0
662,663,sharpness +3,110,70,30,70,0,0,0
662,663,sharpness +4,110,70,30,80,0,0,0
662,663,sharpness +5,110,70,30,90,0,0,0
663,664,base,140,70,30,60,0,0,0
663,664,sharpness +1,140,70,30,70,0,0,0
663,664,sharpness +2,140,70,30,80,0,0,0
663,664,sharpness +3,140,70,30,90,0,0,0
663,664,sharpness +4,140,70,30,100,0,0,0
663,664,sharpness +5,140,70,30,100,10,0,0
664,665,base,130,70,30,70,0,0,0
664,665,sharpness +1,130,70,30,80,0,0,0
664,665,sharpness +2,130,70,30,90,0,0,0
664,665,sharpness +3,130,70,30,100,0,0,0
664,665,sharpness +4,130,70,30,100,10,0,0
664,665,sharpness +5,130,70,30,100,20,0,0
665,666,base,130,70,30,100,20,0,0
665,666,sharpness +1,130,70,30,100,30,0,0
665,666,sharpness +2,130,70,30,100,40,0,0
665,666,sharpness +3,130,70,30,100,50,0,0
665,666,sharpness +4,130,70,30,100,60,0,0
665,666,sharpness +5,130,70,30,100,70,0,0
666,667,base,110,70,30,40,0,0,0
666,667,sharpness +1,110,70,30,50,0,0,0
666,667,sharpness +2,110,70,30,60,0,0,0
666,667,sharpness +3,110,70,30,70,0,0,0
666,667,sharpness +4,110,70,30,80,0,0,0
666,667,sharpness +5,110,70,30,90,0,0,0
667,668,base,70,70,30,80,0,0,0
667,668,sharpness +1,70,70,30,90,0,0,0
667,668,sharpness +2,70,70,30,100,0,0,0
667,668,sharpness +3,70,70,30,110,0,0,0
667,668,sharpness +4,70,70,30,120,0,0,0
667,668,sharpness +5,70,70,30,130,0,0,0
668,669,base,120,110,40,40,40,0,0
668,669,sharpness +1,120,110,40,40,50,0,0
668,669,sharpness +2,120,110,40,40,60,0,0
668,669,sharpness +3,120,110,40,40,70,0,0
668,669,sharpness +4,120,110,40,40,70,10,0
668,669,sharpness +5,120,110,40,40,70,20,0
669,670,base,110,50,80,60,0,0,0
669,670,sharpness +1,110,50,80,70,0,0,0
669,670,sharpness +2,110,50,80,80,0,0,0
669,670,sharpness +3,110,50,80,90,0,0,0
669,670,sharpness +4,110,50,80,100,0,0,0
669,670,sharpness +5,110,50,80,100,10,0,0
670,671,base,210,30,40,70,0,0,0
670,671,sharpness +1,210,30,40,80,0,0,0
670,671,sharpness +2,210,30,40,90,0,0,0
670,671,sharpness +3,210,30,40,90,10,0,0
670,671,sharpness +4,210,30,40,90,20,0,0
670,671,sharpness +5,210,30,40,90,30,0,0
671,672,base,150,110,40,0,0,0,0
671,672,sharpness +1,150,110,40,10,0,0,0
671,672,sharpness +2,150,110,40,20,0,0,0
671,672,sharpness +3,150,110,40,30,0,0,0
671,672,sharpness +4,150,110,40,40,0,0,0
671,672,sharpness +5,150,110,40,40,10,0,0
672,673,base,140,110,40,10,0,0,0
672,673,sharpness +1,140,110,40,20,0,0,0
672,673,sharpness +2,140,110,40,30,0,0,0
672,673,sharpness +3,140,110,40,40,0,0,0
672,673,sharpness +4,140,110,40,40,10,0,0
672,673,sharpness +5,140,110,40,40,20,0,0
673,674,base,110,60,80,80,20,0,0
673,674,sharpness +1,110,60,80,80,30,0,0
673,674,sharpness +2,110,60,80,80,40,0,0
673,674,sharpness +3,110,60,80,80,50,0,0
673,674,sharpness +4,110,60,80,80,50,10,0
673,674,sharpness +5,110,60,80,80,50,20,0
674,675,base,90,60,80,80,40,0,0
674,675,sharpness +1,90,60,80,80,50,0,0
674,675,sharpness +2,90,60,80,80,60,0,0
674,675,sharpness +3,90,60,80,80,70,0,0
674,675,sharpness +4,90,60,80,80,70,10,0
674,675,sharpness +5,90,60,80,80,70,20,0
675,676,base,130,30,60,80,40,10,0
675,676,sharpness +1,130,30,60,80,40,20,0
675,676,sharpness +2,130,30,60,80,40,30,0
675,676,sharpness +3,130,30,60,80,40,40,0
675,676,sharpness +4,130,30,60,80,40,50,0
675,676,sharpness +5,130,30,60,80,40,60,0
676,677,base,100,50,50,0,0,0,0
676,677,sharpness +1,100,50,60,0,0,0,0
676,677,sharpness +2,100,50,70,0,0,0,0
676,677,sharpness +3,100,50,80,0,0,0,0
676,677,sharpness +4,100,50,80,10,0,0,0
676,677,sharpness +5,100,50,80,20,0,0,0
677,678,base,80,70,30,20,0,0,0
677,678,sharpness +1,80,70,30,30,0,0,0
677,678,sharpness +2,80,70,30,40,0,0,0
677,678,sharpness +3,80,70,30,50,0,0,0
677,678,sharpness +4,80,70,30,60,0,0,0
677,678,sharpness +5,80,70,30,70,0,0,0
678,679,base,60,70,30,40,0,0,0
678,679,sharpness +1,60,70,30,50,0,0,0
678,679,sharpness +2,60,70,30,60,0,0,0
678,679,sharpness +3,60,70,30,70,0,0,0
678,679,sharpness +4,60,70,30,80,0,0,0
678,679,sharpness +5,60,70,30,90,0,0,0
679,680,base,70,50,80,50,0,0,0
679,680,sharpness +1,70,50,80,60,0,0,0
679,680,sharpness +2,70,50,80,70,0,0,0
679,680,sharpness +3,70,50,80,80,0,0,0
679,680,sharpness +4,70,50,80,90,0,0,0
679,680,sharpness +5,70,50,80,100,0,0,0
680,681,base,60,50,80,60,0,0,0
680,681,sharpness +1,60,50,80,70,0,0,0
680,681,sharpness +2,60,50,80,80,0,0,0
680,681,sharpness +3,60,50,80,90,0,0,0
680,681,sharpness +4,60,50,80,100,0,0,0
680,681,sharpness +5,60,50,80,110,0,0,0
681,682,base,90,50,50,80,30,0,0
681,682,sharpness +1,90,50,50,80,40,0,0
681,682,sharpness +2,90,50,50,80,50,0,0
681,682,sharpness +3,90,50,50,80,60,0,0
681,682,sharpness +4,90,50,50,80,70,0,0
681,682,sharpness +5,90,50,50,80,80,0,0
682,683,base,70,50,50,80,50,0,0
682,683,sharpness +1,70,50,50,80,60,0,0
682,683,sharpness +2,70,50,50,80,70,0,0
682,683,sharpness +3,70,50,50,80,80,0,0
682,683,sharpness +4,70,50,50,80,90,0,0
682,683,sharpness +5,70,50,50,80,100,0,0
683,684,base,60,60,20,150,60,0,0
683,684,sharpness +1,60,60,20,150,70,0,0
683,684,sharpness +2,60,60,20,150,80,0,0
683,684,sharpness +3,60,60,20,150,90,0,0
683,684,sharpness +4,60,60,20,150,90,10,0
683,684,sharpness +5,60,60,20,150,90,20,0
684,685,base,120,120,40,50,70,0,0
684,685,sharpness +1,120,120,40,50,70,0,0
684,685,sharpness +2,120,120,40,50,70,0,0
684,685,sharpness +3,120,120,40,50,70,0,0
684,685,sharpness +4,120,120,40,50,70,0,0
684,685,sharpness +5,120,120,40,50,70,0,0
685,686,base,110,120,40,50,80,0,0
685,686,sharpness +1,110,120,40,50,80,0,0
685,686,sharpness +2,110,120,40,50,80,0,0
685,686,sharpness +3,110,120,40,50,80,0,0
685,686,sharpness +4,110,120,40,50,80,0,0
685,686,sharpness +5,110,120,40,50,80,0,0
686,687,base,60,50,80,60,0,0,0
686,687,sharpness +1,60,50,80,70,0,0,0
686,687,sharpness +2,60,50,80,80,0,0,0
686,687,sharpness +3,60,50,80,90,0,0,0
686,687,sharpness +4,60,50,80,100,0,0,0
686,687,sharpness +5,60,50,80,110,0,0,0
687,688,base,100,50,50,80,20,0,0
687,688,sharpness +1,100,50,50,80,30,0,0
687,688,sharpness +2,100,50,50,80,40,0,0
687,688,sharpness +3,100,50,50,80,50,0,0
687,688,sharpness +4,100,50,50,80,60,0,0
687,688,sharpness +5,100,50,50,80,70,0,0
688,689,base,90,50,50,80,30,0,0
688,689,sharpness +1,90,50,50,80,40,0,0
688,689,sharpness +2,90,50,50,80,50,0,0
688,689,sharpness +3,90,50,50,80,60,0,0
688,689,sharpness +4,90,50,50,80,70,0,0
688,689,sharpness +5,90,50,50,80,80,0,0
689,690,base,130,30,60,80,40,10,0
689,690,sharpness +1,130,30,60,80,40,20,0
689,690,sharpness +2,130,30,60,80,40,30,0
689,690,sharpness +3,130,30,60,80,40,40,0
689,690,sharpness +4,130,30,60,80,40,50,0
689,690,sharpness +5,130,30,60,80,40,60,0
690,691,base,90,50,80,30,0,0,0
690,691,sharpness +1,90,50,80,40,0,0,0
690,691,sharpness +2,90,50,80,50,0,0,0
690,691,sharpness +3,90,50,80,60,0,0,0
690,691,sharpness +4,90,50,80,70,0,0,0
690,691,sharpness +5,90,50,80,80,0,0,0
691,692,base,80,50,80,40,0,0,0
691,692,sharpness +1,80,50,80,50,0,0,0
691,692,sharpness +2,80,50,80,60,0,0,0
691,692,sharpness +3,80,50,80,70,0,0,0
691,692,sharpness +4,80,50,80,80,0,0,0
691,692,sharpness +5,80,50,80,90,0,0,0
692,693,base,110,50,80,60,0,0,0
692,693,sharpness +1,110,50,80,70,0,0,0
692,693,sharpness +2,110,50,80,80,0,0,0
692,693,sharpness +3,110,50,80,90,0,0,0
692,693,sharpness +4,110,50,80,100,0,0,0
692,693,sharpness +5,110,50,80,100,10,0,0
693,694,base,100,50,50,80,20,0,0
693,694,sharpness +1,100,50,50,80,30,0,0
693,694,sharpness +2,100,50,50,80,40,0,0
693,694,sharpness +3,100,50,50,80,50,0,0
693,694,sharpness +4,100,50,50,80,60,0,0
693,694,sharpness +5,100,50,50,80,70,0,0
694,695,base,90,60,80,80,40,0,0
694,695,sharpness +1,90,60,80,80,50,0,0
694,695,sharpness +2,90,60,80,80,60,0,0
694,695,sharpness +3,90,60,80,80,70,0,0
694,695,sharpness +4,90,60,80,80,70,10,0
694,695,sharpness +5,90,60,80,80,70,20,0
695,696,base,90,50,50,80,30,0,0
695,696,sharpness +1,90,50,50,80,40,0,0
695,696,sharpness +2,90,50,50,80,50,0,0
695,696,sharpness +3,90,50,50,80,60,0,0
695,696,sharpness +4,90,50,50,80,70,0,0
695,696,sharpness +5,90,50,50,80,80,0,0
696,697,base,80,50,80,100,40,0,0
696,697,sharpness +1,80,50,80,100,50,0,0
696,697,sharpness +2,80,50,80,100,60,0,0
696,697,sharpness +3,80,50,80,100,70,0,0
696,697,sharpness +4,80,50,80,100,80,0,0
696,697,sharpness +5,80,50,80,100,90,0,0
